"#","Date Time, GMT-06:00","Temp, °F (LGR S/N: 22008792, SEN S/N: 22008792)","Intensity, lum/ft² (LGR S/N: 22008792, SEN S/N: 22008792)"
1,06/20/24 15:50:00,58.993,672.0
2,06/20/24 16:00:00,58.647,2048.0
3,06/20/24 16:10:00,59.508,704.0
4,06/20/24 16:20:00,61.054,2304.0
5,06/20/24 16:30:00,59.508,576.0
6,06/20/24 16:40:00,59.164,576.0
7,06/20/24 16:50:00,59.337,1088.0
8,06/20/24 17:00:00,59.164,768.0
9,06/20/24 17:10:00,59.164,1408.0
10,06/20/24 17:20:00,60.195,1536.0
11,06/20/24 17:30:00,60.024,1920.0
12,06/20/24 17:40:00,59.680,864.0
13,06/20/24 17:50:00,60.024,1536.0
14,06/20/24 18:00:00,59.851,896.0
15,06/20/24 18:10:00,60.024,1984.0
16,06/20/24 18:20:00,59.508,608.0
17,06/20/24 18:30:00,59.337,480.0
18,06/20/24 18:40:00,59.164,384.0
19,06/20/24 18:50:00,59.164,304.0
20,06/20/24 19:00:00,58.993,320.0
21,06/20/24 19:10:00,58.993,288.0
22,06/20/24 19:20:00,58.993,336.0
23,06/20/24 19:30:00,58.820,320.0
24,06/20/24 19:40:00,58.647,288.0
25,06/20/24 19:50:00,58.476,304.0
26,06/20/24 20:00:00,58.476,136.0
27,06/20/24 20:10:00,58.303,144.0
28,06/20/24 20:20:00,58.303,144.0
29,06/20/24 20:30:00,58.131,111.0
30,06/20/24 20:40:00,58.131,95.0
31,06/20/24 20:50:00,57.958,34.0
32,06/20/24 21:00:00,57.958,15.0
33,06/20/24 21:10:00,57.958,4.0
34,06/20/24 21:20:00,57.958,1.0
35,06/20/24 21:30:00,57.785,0.0
36,06/20/24 21:40:00,57.785,0.0
37,06/20/24 21:50:00,57.785,0.0
38,06/20/24 22:00:00,57.785,0.0
39,06/20/24 22:10:00,57.785,0.0
40,06/20/24 22:20:00,57.785,0.0
41,06/20/24 22:30:00,57.958,0.0
42,06/20/24 22:40:00,57.958,0.0
43,06/20/24 22:50:00,57.785,0.0
44,06/20/24 23:00:00,57.785,0.0
45,06/20/24 23:10:00,57.785,0.0
46,06/20/24 23:20:00,57.785,0.0
47,06/20/24 23:30:00,57.785,0.0
48,06/20/24 23:40:00,57.785,0.0
49,06/20/24 23:50:00,57.785,0.0
50,06/21/24 00:00:00,57.785,0.0
51,06/21/24 00:10:00,57.785,0.0
52,06/21/24 00:20:00,57.785,0.0
53,06/21/24 00:30:00,57.785,0.0
54,06/21/24 00:40:00,57.785,0.0
55,06/21/24 00:50:00,57.785,0.0
56,06/21/24 01:00:00,57.785,0.0
57,06/21/24 01:10:00,57.785,0.0
58,06/21/24 01:20:00,57.785,0.0
59,06/21/24 01:30:00,57.785,0.0
60,06/21/24 01:40:00,57.614,0.0
61,06/21/24 01:50:00,57.614,0.0
62,06/21/24 02:00:00,57.614,0.0
63,06/21/24 02:10:00,57.614,0.0
64,06/21/24 02:20:00,57.614,0.0
65,06/21/24 02:30:00,57.614,0.0
66,06/21/24 02:40:00,57.614,0.0
67,06/21/24 02:50:00,57.614,0.0
68,06/21/24 03:00:00,57.614,0.0
69,06/21/24 03:10:00,57.614,0.0
70,06/21/24 03:20:00,57.441,0.0
71,06/21/24 03:30:00,57.441,0.0
72,06/21/24 03:40:00,57.441,0.0
73,06/21/24 03:50:00,57.441,0.0
74,06/21/24 04:00:00,57.441,0.0
75,06/21/24 04:10:00,57.441,0.0
76,06/21/24 04:20:00,57.441,0.0
77,06/21/24 04:30:00,57.441,0.0
78,06/21/24 04:40:00,57.441,0.0
79,06/21/24 04:50:00,57.441,0.0
80,06/21/24 05:00:00,57.441,0.0
81,06/21/24 05:10:00,57.441,0.0
82,06/21/24 05:20:00,57.441,0.0
83,06/21/24 05:30:00,57.441,2.0
84,06/21/24 05:40:00,57.441,8.0
85,06/21/24 05:50:00,57.441,21.0
86,06/21/24 06:00:00,57.268,38.0
87,06/21/24 06:10:00,57.441,63.0
88,06/21/24 06:20:00,57.441,88.0
89,06/21/24 06:30:00,57.441,200.0
90,06/21/24 06:40:00,57.441,368.0
91,06/21/24 06:50:00,57.614,480.0
92,06/21/24 07:00:00,57.614,512.0
93,06/21/24 07:10:00,57.614,672.0
94,06/21/24 07:20:00,57.614,464.0
