"","datetime","temp","do","do_sat"
"5",2024-05-18 13:40:00,18.034,7.527,79.565166
"6",2024-05-18 13:50:00,20.434,7.148,79.296578
"7",2024-05-18 14:00:00,20.91,7.091,79.40383
"8",2024-05-18 14:10:00,19.144,7.179,77.618312
"9",2024-05-18 14:20:00,19.63,7.221,78.83749
"10",2024-05-18 14:30:00,19.856,7.222,79.204736
"11",2024-05-18 14:40:00,18.051,7.41,78.355717
"12",2024-05-18 14:50:00,19.395,7.22,78.456494
"15",2024-05-18 15:20:00,6.608,9.338,76.178405
"286",2024-05-20 12:30:00,6.219,9.379,75.767582
"289",2024-05-20 13:00:00,6.306,9.35,75.699309
"291",2024-05-20 13:20:00,6.394,9.373,76.053943
"292",2024-05-20 13:30:00,6.375,9.377,76.050011
"293",2024-05-20 13:40:00,6.423,9.359,75.995786
"295",2024-05-20 14:00:00,6.443,9.374,76.155891
"297",2024-05-20 14:20:00,6.394,9.377,76.086399
"298",2024-05-20 14:30:00,6.375,9.379,76.066232
"441",2024-05-21 14:20:00,6.228,9.373,75.736322
"443",2024-05-21 14:40:00,6.228,9.373,75.736322
"622",2024-05-22 20:30:00,6.199,9.375,75.69702
"624",2024-05-22 20:50:00,6.219,9.375,75.735269
"625",2024-05-22 21:00:00,6.228,9.377,75.768643
"626",2024-05-22 21:10:00,6.219,9.369,75.686798
"631",2024-05-22 22:00:00,6.199,9.374,75.688945
"855",2024-05-24 11:20:00,6.511,9.307,75.74091
"856",2024-05-24 11:30:00,6.491,9.308,75.710997
"857",2024-05-24 11:40:00,6.53,9.306,75.768918
"858",2024-05-24 11:50:00,6.511,9.32,75.846705
"859",2024-05-24 12:00:00,6.462,9.317,75.728985
"860",2024-05-24 12:10:00,6.433,9.322,75.714388
"861",2024-05-24 12:20:00,6.443,9.344,75.912166
"862",2024-05-24 12:30:00,6.472,9.349,76.008187
"863",2024-05-24 12:40:00,6.511,9.327,75.903672
"864",2024-05-24 12:50:00,6.569,9.334,76.071323
"865",2024-05-24 13:00:00,6.608,9.34,76.194721
"866",2024-05-24 13:10:00,6.588,9.336,76.123899
"867",2024-05-24 13:20:00,6.598,9.337,76.151149
"868",2024-05-24 13:30:00,6.559,9.35,76.182602
"869",2024-05-24 13:40:00,6.578,9.351,76.227082
"870",2024-05-24 13:50:00,6.588,9.35,76.238052
"871",2024-05-24 14:00:00,6.608,9.35,76.2763
"872",2024-05-24 14:10:00,6.704,9.324,76.247343
"873",2024-05-24 14:20:00,6.974,9.355,77.018292
"874",2024-05-24 14:30:00,6.926,9.321,76.646652
"875",2024-05-24 14:40:00,6.965,9.363,77.066877
"876",2024-05-24 14:50:00,6.974,9.33,76.812471
"877",2024-05-24 15:00:00,6.965,9.327,76.770561
"878",2024-05-24 15:10:00,6.946,9.341,76.849409
"879",2024-05-24 15:20:00,6.917,9.349,76.85965
"880",2024-05-24 15:30:00,6.859,9.355,76.797786
"881",2024-05-24 15:40:00,6.84,9.36,76.802397
"882",2024-05-24 15:50:00,6.811,9.356,76.713997
"883",2024-05-24 16:00:00,6.791,9.374,76.82319
"885",2024-05-24 16:20:00,6.714,9.374,76.675407
"886",2024-05-24 16:30:00,6.743,9.378,76.763799
"887",2024-05-24 16:40:00,6.724,9.378,76.727322
"889",2024-05-24 17:00:00,6.82,9.354,76.714842
"890",2024-05-24 17:10:00,6.946,9.359,76.997497
"891",2024-05-24 17:20:00,6.917,9.345,76.826765
"892",2024-05-24 17:30:00,6.897,9.341,76.755591
"893",2024-05-24 17:40:00,6.83,9.358,76.766816
"894",2024-05-24 17:50:00,6.762,9.361,76.66106
"895",2024-05-24 18:00:00,6.733,9.362,76.613664
"896",2024-05-24 18:10:00,6.656,9.359,76.441624
"897",2024-05-24 18:20:00,6.656,9.378,76.596811
"898",2024-05-24 18:30:00,6.724,9.364,76.612779
"899",2024-05-24 18:40:00,6.685,9.364,76.538031
"900",2024-05-24 18:50:00,6.675,9.363,76.510697
"901",2024-05-24 19:00:00,6.637,9.368,76.478717
"902",2024-05-24 19:10:00,6.598,9.368,76.403981
"903",2024-05-24 19:20:00,6.656,9.366,76.498798
"904",2024-05-24 19:30:00,6.675,9.373,76.592413
"905",2024-05-24 19:40:00,6.637,9.371,76.503208
"906",2024-05-24 19:50:00,6.762,9.371,76.742954
"908",2024-05-24 20:10:00,6.811,9.372,76.845189
"909",2024-05-24 20:20:00,6.849,9.376,76.950971
"911",2024-05-24 20:40:00,6.907,9.367,76.988432
"912",2024-05-24 20:50:00,6.897,9.372,77.01032
"913",2024-05-24 21:00:00,6.888,9.376,77.025896
"914",2024-05-24 21:10:00,6.955,9.371,77.113512
"915",2024-05-24 21:20:00,6.946,9.365,77.046859
"916",2024-05-24 21:30:00,6.926,9.37,77.04958
"917",2024-05-24 21:40:00,6.974,9.353,77.001826
"919",2024-05-24 22:00:00,6.869,9.36,76.85801
"920",2024-05-24 22:10:00,6.878,9.378,77.023109
"921",2024-05-24 22:20:00,6.888,9.371,76.98482
"922",2024-05-24 22:30:00,6.936,9.351,76.91251
"923",2024-05-24 22:40:00,6.897,9.36,76.911716
"924",2024-05-24 22:50:00,6.859,9.348,76.740321
"925",2024-05-24 23:00:00,6.84,9.353,76.74496
"926",2024-05-24 23:10:00,6.811,9.353,76.689399
"927",2024-05-24 23:20:00,6.782,9.362,76.707591
"928",2024-05-24 23:30:00,6.733,9.359,76.589114
"929",2024-05-24 23:40:00,6.733,9.367,76.654581
"930",2024-05-24 23:50:00,6.714,9.347,76.454558
"931",2024-05-25,6.666,9.358,76.452605
"932",2024-05-25 00:10:00,6.666,9.352,76.403586
"933",2024-05-25 00:20:00,6.637,9.346,76.299112
"934",2024-05-25 00:30:00,6.617,9.346,76.260874
"935",2024-05-25 00:40:00,6.598,9.342,76.191928
"936",2024-05-25 00:50:00,6.569,9.347,76.177272
"937",2024-05-25 01:00:00,6.54,9.357,76.203287
"938",2024-05-25 01:10:00,6.511,9.345,76.050157
"939",2024-05-25 01:20:00,6.491,9.333,75.914347
"940",2024-05-25 01:30:00,6.452,9.329,75.807459
"941",2024-05-25 01:40:00,6.404,9.327,75.699743
"950",2024-05-25 03:10:00,6.753,9.353,76.57831
"951",2024-05-25 03:20:00,6.704,9.361,76.549912
"952",2024-05-25 03:30:00,6.733,9.353,76.540013
"953",2024-05-25 03:40:00,6.753,9.338,76.455496
"954",2024-05-25 03:50:00,6.685,9.348,76.407253
"955",2024-05-25 04:00:00,6.617,9.344,76.244554
"956",2024-05-25 04:10:00,6.569,9.361,76.291371
"957",2024-05-25 04:20:00,6.704,9.354,76.492669
"958",2024-05-25 04:30:00,6.733,9.348,76.499096
"959",2024-05-25 04:40:00,6.791,9.341,76.552743
"960",2024-05-25 04:50:00,6.762,9.329,76.398999
"961",2024-05-25 05:00:00,6.724,9.329,76.326422
"962",2024-05-25 05:10:00,6.656,9.339,76.27827
"963",2024-05-25 05:20:00,6.617,9.333,76.154797
"964",2024-05-25 05:30:00,6.588,9.327,76.050515
"965",2024-05-25 05:40:00,6.549,9.334,76.033151
"966",2024-05-25 05:50:00,6.53,9.356,76.176015
"967",2024-05-25 06:00:00,6.588,9.362,76.335898
"968",2024-05-25 06:10:00,6.578,9.348,76.202627
"969",2024-05-25 06:20:00,6.578,9.319,75.966226
"970",2024-05-25 06:30:00,6.549,9.347,76.139047
"971",2024-05-25 06:40:00,6.54,9.342,76.081127
"972",2024-05-25 06:50:00,6.53,9.339,76.037602
"973",2024-05-25 07:00:00,6.481,9.365,76.155494
"974",2024-05-25 07:10:00,6.472,9.351,76.024447
"975",2024-05-25 07:20:00,6.501,9.354,76.104279
"976",2024-05-25 07:30:00,6.491,9.353,76.077026
"977",2024-05-25 07:40:00,6.501,9.351,76.079871
"978",2024-05-25 07:50:00,6.501,9.366,76.201911
"979",2024-05-25 08:00:00,6.481,9.366,76.163626
"980",2024-05-25 08:10:00,6.53,9.347,76.102737
"981",2024-05-25 08:20:00,6.511,9.369,76.24547
"983",2024-05-25 08:40:00,6.52,9.375,76.311546
"989",2024-05-25 09:40:00,6.588,9.378,76.466359
"990",2024-05-25 09:50:00,6.569,9.378,76.429919
"993",2024-05-25 10:20:00,6.598,9.379,76.493695
"994",2024-05-25 10:30:00,6.714,9.361,76.569072
"995",2024-05-25 10:40:00,6.772,9.359,76.663845
"996",2024-05-25 10:50:00,6.811,9.363,76.771394
"997",2024-05-25 11:00:00,6.84,9.365,76.843424
"998",2024-05-25 11:10:00,6.926,9.371,77.057803
"999",2024-05-25 11:20:00,7.032,9.361,77.179035
"1000",2024-05-25 11:30:00,7.09,9.364,77.315194
"1001",2024-05-25 11:40:00,7.128,9.364,77.388219
"1002",2024-05-25 11:50:00,7.08,9.373,77.370271
"1003",2024-05-25 12:00:00,7.157,9.363,77.43569
"1005",2024-05-25 12:20:00,7.358,9.359,77.789036
"1006",2024-05-25 12:30:00,7.396,9.367,77.928705
"1007",2024-05-25 12:40:00,7.454,9.357,77.957113
"1008",2024-05-25 12:50:00,7.425,9.345,77.801401
"1009",2024-05-25 13:00:00,7.186,9.347,77.359014
"1010",2024-05-25 13:10:00,7.032,9.356,77.137812
"1011",2024-05-25 13:20:00,6.869,9.365,76.899067
"1013",2024-05-25 13:40:00,6.753,9.368,76.701123
"1014",2024-05-25 13:50:00,6.714,9.372,76.659048
"1017",2024-05-25 14:20:00,6.666,9.369,76.542472
"1020",2024-05-25 14:50:00,6.685,9.369,76.5789
"1021",2024-05-25 15:00:00,6.685,9.353,76.448121
"1022",2024-05-25 15:10:00,6.637,9.353,76.356259
"1023",2024-05-25 15:20:00,6.656,9.362,76.466127
"1024",2024-05-25 15:30:00,6.791,9.364,76.741236
"1026",2024-05-25 15:50:00,7.195,9.351,77.4094
"1027",2024-05-25 16:00:00,7.167,9.337,77.239828
"1028",2024-05-25 16:10:00,7.138,9.362,77.390906
"1029",2024-05-25 16:20:00,7.071,9.366,77.295194
"1030",2024-05-25 16:30:00,7.051,9.363,77.232017
"1033",2024-05-25 17:00:00,7.128,9.373,77.462599
"1034",2024-05-25 17:10:00,6.965,9.365,77.083339
"1035",2024-05-25 17:20:00,7.099,9.364,77.332487
"1041",2024-05-25 18:20:00,7.32,9.377,77.865412
"1042",2024-05-25 18:30:00,7.061,9.377,77.366735
"1043",2024-05-25 18:40:00,6.994,9.377,77.237871
"1044",2024-05-25 18:50:00,6.936,9.365,77.027661
"1045",2024-05-25 19:00:00,7.042,9.367,77.247718
"1058",2024-05-25 21:10:00,7.358,9.354,77.747478
"1071",2024-05-25 23:20:00,7.119,9.375,77.46181
"1074",2024-05-25 23:50:00,7.09,9.364,77.315194
"1079",2024-05-26 00:40:00,6.974,9.376,77.191182
"1080",2024-05-26 00:50:00,6.888,9.377,77.034111
"1081",2024-05-26 01:00:00,6.869,9.365,76.899067
"1082",2024-05-26 01:10:00,6.849,9.363,76.844277
"1083",2024-05-26 01:20:00,6.83,9.359,76.77502
"1084",2024-05-26 01:30:00,6.791,9.359,76.70026
"1085",2024-05-26 01:40:00,6.762,9.363,76.677439
"1086",2024-05-26 01:50:00,6.772,9.356,76.639271
"1087",2024-05-26 02:00:00,6.772,9.341,76.516399
"1088",2024-05-26 02:10:00,6.762,9.336,76.456325
"1089",2024-05-26 02:20:00,6.753,9.332,76.406371
"1090",2024-05-26 02:30:00,6.743,9.326,76.338152
"1091",2024-05-26 02:40:00,6.733,9.321,76.278142
"1092",2024-05-26 02:50:00,6.753,9.332,76.406371
"1093",2024-05-26 03:00:00,6.724,9.334,76.36733
"1094",2024-05-26 03:10:00,6.733,9.324,76.302692
"1095",2024-05-26 03:20:00,6.724,9.322,76.26915
"1096",2024-05-26 03:30:00,6.714,9.322,76.250069
"1097",2024-05-26 03:40:00,6.704,9.32,76.214633
"1098",2024-05-26 03:50:00,6.704,9.322,76.230988
"1099",2024-05-26 04:00:00,6.675,9.325,76.200176
"1100",2024-05-26 04:10:00,6.685,9.326,76.227433
"1101",2024-05-26 04:20:00,6.675,9.325,76.200176
"1102",2024-05-26 04:30:00,6.666,9.328,76.207512
"1103",2024-05-26 04:40:00,6.675,9.312,76.093945
"1104",2024-05-26 04:50:00,6.675,9.312,76.093945
"1105",2024-05-26 05:00:00,6.685,9.305,76.055786
"1106",2024-05-26 05:10:00,6.656,9.312,76.057742
"1107",2024-05-26 05:20:00,6.656,9.32,76.123083
"1108",2024-05-26 05:30:00,6.656,9.317,76.09858
"1109",2024-05-26 05:40:00,6.666,9.31,76.060456
"1110",2024-05-26 05:50:00,6.646,9.31,76.022357
"1111",2024-05-26 06:00:00,6.598,9.316,75.979876
"1112",2024-05-26 06:10:00,6.578,9.324,76.006985
"1113",2024-05-26 06:20:00,6.588,9.324,76.026053
"1114",2024-05-26 06:30:00,6.608,9.325,76.072352
"1115",2024-05-26 06:40:00,6.608,9.32,76.031563
"1116",2024-05-26 06:50:00,6.598,9.338,76.159305
"1117",2024-05-26 07:00:00,6.598,9.342,76.191928
"1118",2024-05-26 07:10:00,6.608,9.335,76.153931
"1119",2024-05-26 07:20:00,6.598,9.33,76.094058
"1120",2024-05-26 07:30:00,6.627,9.336,76.198375
"1121",2024-05-26 07:40:00,6.637,9.335,76.20931
"1122",2024-05-26 07:50:00,6.627,9.342,76.247345
"1123",2024-05-26 08:00:00,6.656,9.336,76.253767
"1124",2024-05-26 08:10:00,6.656,9.343,76.310941
"1125",2024-05-26 08:20:00,6.675,9.348,76.388123
"1126",2024-05-26 08:30:00,6.685,9.354,76.456295
"1127",2024-05-26 08:40:00,6.695,9.336,76.328276
"1128",2024-05-26 08:50:00,6.724,9.346,76.46551
"1129",2024-05-26 09:00:00,6.791,9.343,76.569134
"1130",2024-05-26 09:10:00,6.82,9.352,76.69844
"1131",2024-05-26 09:20:00,6.82,9.353,76.706641
"1132",2024-05-26 09:30:00,6.878,9.36,76.875272
"1133",2024-05-26 09:40:00,6.994,9.359,77.089606
"1134",2024-05-26 09:50:00,7.109,9.342,77.169972
"1135",2024-05-26 10:00:00,7.157,9.34,77.245471
"1136",2024-05-26 10:10:00,7.147,9.353,77.333786
"1137",2024-05-26 10:20:00,7.138,9.359,77.366106
"1138",2024-05-26 10:30:00,7.138,9.353,77.316507
"1139",2024-05-26 10:40:00,7.099,9.365,77.340746
"1141",2024-05-26 11:00:00,7.09,9.37,77.364734
"1145",2024-05-26 11:40:00,7.109,9.359,77.310401
"1149",2024-05-26 12:20:00,7.215,9.37,77.605169
"1152",2024-05-26 12:50:00,7.205,9.378,77.652169
"1153",2024-05-26 13:00:00,7.253,9.369,77.670009
"1312",2024-05-27 15:30:00,8.811,9.372,80.708976
"1314",2024-05-27 15:50:00,9.405,9.256,80.852346
"1315",2024-05-27 16:00:00,9.136,9.326,80.942081
"1316",2024-05-27 16:10:00,9.229,9.343,81.270236
"1317",2024-05-27 16:20:00,9.349,9.281,80.96257
"1318",2024-05-27 16:30:00,9.349,9.329,81.381297
"1319",2024-05-27 16:40:00,9.543,9.309,81.582785
"1320",2024-05-27 16:50:00,9.543,9.311,81.600313
"1321",2024-05-27 17:00:00,9.497,9.325,81.633671
"1322",2024-05-27 17:10:00,9.46,9.344,81.728016
"1323",2024-05-27 17:20:00,9.405,9.304,81.271632
"1324",2024-05-27 17:30:00,9.211,9.351,81.30483
"1325",2024-05-27 17:40:00,9.192,9.345,81.215751
"1326",2024-05-27 17:50:00,9.164,9.347,81.178734
"1327",2024-05-27 18:00:00,9.034,9.365,81.082127
"1328",2024-05-27 18:10:00,8.895,9.363,80.794635
"1329",2024-05-27 18:20:00,8.82,9.371,80.717858
"1332",2024-05-27 18:50:00,9.164,9.372,81.395859
"1333",2024-05-27 19:00:00,9.118,9.373,81.314945
"1334",2024-05-27 19:10:00,9.118,9.342,81.046006
"1338",2024-05-27 19:50:00,8.979,9.375,81.06164
"1340",2024-05-27 20:10:00,8.932,9.369,80.918352
"1341",2024-05-27 20:20:00,8.82,9.375,80.752312
"1348",2024-05-27 21:30:00,9.118,9.348,81.098059
"1349",2024-05-27 21:40:00,9.072,9.356,81.07805
"1350",2024-05-27 21:50:00,8.997,9.357,80.94097
"1357",2024-05-27 23:00:00,8.951,9.361,80.886175
"1359",2024-05-27 23:20:00,9.331,9.352,81.546914
"1360",2024-05-27 23:30:00,9.34,9.308,81.180675
"1361",2024-05-27 23:40:00,9.303,9.337,81.361734
"1362",2024-05-27 23:50:00,9.368,9.31,81.252357
"1363",2024-05-28,9.386,9.284,81.060219
"1364",2024-05-28 00:10:00,9.58,9.29,81.487876
"1365",2024-05-28 00:20:00,9.534,9.269,81.214855
"1366",2024-05-28 00:30:00,9.331,9.302,81.110928
"1367",2024-05-28 00:40:00,9.257,9.316,81.089616
"1368",2024-05-28 00:50:00,9.294,9.282,80.865093
"1369",2024-05-28 01:00:00,9.099,9.311,80.740311
"1370",2024-05-28 01:10:00,8.969,9.34,80.739619
"1371",2024-05-28 01:20:00,9.09,9.295,80.584187
"1372",2024-05-28 01:30:00,9.303,9.286,80.917325
"1373",2024-05-28 01:40:00,9.312,9.282,80.899846
"1374",2024-05-28 01:50:00,9.358,9.218,80.430253
"1375",2024-05-28 02:00:00,9.331,9.204,80.256394
"1376",2024-05-28 02:10:00,9.266,9.239,80.436673
"1377",2024-05-28 02:20:00,9.34,9.217,80.387009
"1378",2024-05-28 02:30:00,9.386,9.148,79.872779
"1379",2024-05-28 02:40:00,9.349,9.166,79.95937
"1380",2024-05-28 02:50:00,9.275,9.19,80.02727
"1381",2024-05-28 03:00:00,9.257,9.183,79.931939
"1382",2024-05-28 03:10:00,9.201,9.195,79.92933
"1383",2024-05-28 03:20:00,9.183,9.191,79.860169
"1384",2024-05-28 03:30:00,9.146,9.189,79.772128
"1385",2024-05-28 03:40:00,9.229,9.16,79.678408
"1386",2024-05-28 03:50:00,9.22,9.18,79.835201
"1387",2024-05-28 04:00:00,9.211,9.165,79.687602
"1388",2024-05-28 04:10:00,9.192,9.182,79.799147
"1389",2024-05-28 04:20:00,9.183,9.171,79.68639
"1390",2024-05-28 04:30:00,9.146,9.173,79.633228
"1391",2024-05-28 04:40:00,9.146,9.177,79.667953
"1392",2024-05-28 04:50:00,9.136,9.188,79.744353
"1393",2024-05-28 05:00:00,9.183,9.184,79.799347
"1394",2024-05-28 05:10:00,9.155,9.187,79.771949
"1395",2024-05-28 05:20:00,9.146,9.188,79.763447
"1396",2024-05-28 05:30:00,9.136,9.205,79.891899
"1397",2024-05-28 05:40:00,9.09,9.221,79.942635
"1398",2024-05-28 05:50:00,9.081,9.21,79.830049
"1399",2024-05-28 06:00:00,9.072,9.218,79.882157
"1400",2024-05-28 06:10:00,9.053,9.213,79.802468
"1401",2024-05-28 06:20:00,9.034,9.225,79.870008
"1402",2024-05-28 06:30:00,9.025,9.221,79.818141
"1403",2024-05-28 06:40:00,8.997,9.229,79.833731
"1404",2024-05-28 06:50:00,9.007,9.227,79.835589
"1405",2024-05-28 07:00:00,9.044,9.218,79.828546
"1406",2024-05-28 07:10:00,9.034,9.229,79.90464
"1407",2024-05-28 07:20:00,9.044,9.225,79.889167
"1408",2024-05-28 07:30:00,9.044,9.223,79.871847
"1409",2024-05-28 07:40:00,9.034,9.243,80.025852
"1410",2024-05-28 07:50:00,9.025,9.252,80.086481
"1411",2024-05-28 08:00:00,9.053,9.23,79.949721
"1412",2024-05-28 08:10:00,9.034,9.257,80.147064
"1413",2024-05-28 08:20:00,9.053,9.253,80.148945
"1414",2024-05-28 08:30:00,9.072,9.241,80.081472
"1415",2024-05-28 08:40:00,9.072,9.241,80.081472
"1416",2024-05-28 08:50:00,9.072,9.259,80.237458
"1417",2024-05-28 09:00:00,9.09,9.256,80.246071
"1418",2024-05-28 09:10:00,9.081,9.264,80.298108
"1419",2024-05-28 09:20:00,9.109,9.251,80.239241
"1420",2024-05-28 09:30:00,9.09,9.271,80.376116
"1421",2024-05-28 09:40:00,9.09,9.27,80.367446
"1422",2024-05-28 09:50:00,9.146,9.259,80.379816
"1423",2024-05-28 10:00:00,9.136,9.271,80.464725
"1424",2024-05-28 10:10:00,9.118,9.291,80.603558
"1425",2024-05-28 10:20:00,9.164,9.277,80.570783
"1426",2024-05-28 10:30:00,9.155,9.28,80.57948
"1427",2024-05-28 10:40:00,9.183,9.284,80.668242
"1428",2024-05-28 10:50:00,9.164,9.282,80.614208
"1429",2024-05-28 11:00:00,9.192,9.289,80.729065
"1430",2024-05-28 11:10:00,9.211,9.292,80.791839
"1431",2024-05-28 11:20:00,9.192,9.297,80.798591
"1432",2024-05-28 11:30:00,9.192,9.304,80.859427
"1433",2024-05-28 11:40:00,9.238,9.302,80.931004
"1434",2024-05-28 11:50:00,9.201,9.31,80.92899
"1435",2024-05-28 12:00:00,9.173,9.308,80.85743
"1436",2024-05-28 12:10:00,9.118,9.321,80.863821
"1437",2024-05-28 12:20:00,9.146,9.328,80.978823
"1438",2024-05-28 12:30:00,9.099,9.336,80.957098
"1439",2024-05-28 12:40:00,9.062,9.34,80.919994
"1440",2024-05-28 12:50:00,9.109,9.325,80.881086
"1441",2024-05-28 13:00:00,9.146,9.337,81.056955
"1442",2024-05-28 13:10:00,9.183,9.334,81.10269
"1443",2024-05-28 13:20:00,9.183,9.333,81.094001
"1444",2024-05-28 13:30:00,9.211,9.352,81.313525
"1445",2024-05-28 13:40:00,9.22,9.351,81.322327
"1446",2024-05-28 13:50:00,9.312,9.348,81.475087
"1447",2024-05-28 14:00:00,9.368,9.342,81.531635
"1448",2024-05-28 14:10:00,9.432,9.344,81.67355
"1449",2024-05-28 14:20:00,9.497,9.343,81.791248
"1450",2024-05-28 14:30:00,9.58,9.344,81.96154
"1451",2024-05-28 14:40:00,9.617,9.328,81.893108
"1452",2024-05-28 14:50:00,9.782,9.311,82.06415
"1453",2024-05-28 15:00:00,9.727,9.315,81.992562
"1454",2024-05-28 15:10:00,9.681,9.332,82.052703
"1455",2024-05-28 15:20:00,9.773,9.333,82.240531
"1456",2024-05-28 15:30:00,9.809,9.33,82.284156
"1457",2024-05-28 15:40:00,9.764,9.326,82.161343
"1458",2024-05-28 15:50:00,9.708,9.336,82.140424
"1459",2024-05-28 16:00:00,9.663,9.332,82.017689
"1460",2024-05-28 16:10:00,9.663,9.338,82.070422
"1461",2024-05-28 16:20:00,9.58,9.342,81.943997
"1462",2024-05-28 16:30:00,9.525,9.345,81.863249
"1463",2024-05-28 16:40:00,9.386,9.344,81.584089
"1464",2024-05-28 16:50:00,9.331,9.357,81.590513
"1465",2024-05-28 17:00:00,9.34,9.366,81.686528
"1466",2024-05-28 17:10:00,9.423,9.352,81.725956
"1467",2024-05-28 17:20:00,9.469,9.347,81.77177
"1468",2024-05-28 17:30:00,9.543,9.371,82.126144
"1469",2024-05-28 17:40:00,9.58,9.363,82.1282
"1470",2024-05-28 17:50:00,9.515,9.356,81.940124
"1471",2024-05-28 18:00:00,9.506,9.359,81.948857
"1472",2024-05-28 18:10:00,9.598,9.358,82.119437
"1473",2024-05-28 18:20:00,9.672,9.35,82.193429
"1474",2024-05-28 18:30:00,9.736,9.34,82.230145
"1475",2024-05-28 18:40:00,9.8,9.346,82.407718
"1476",2024-05-28 18:50:00,9.782,9.351,82.416697
"1477",2024-05-28 19:00:00,9.828,9.341,82.418194
"1478",2024-05-28 19:10:00,10.057,9.374,83.157506
"1479",2024-05-28 19:20:00,10.412,9.291,83.110894
"1480",2024-05-28 19:30:00,10.557,9.3,83.473765
"1481",2024-05-28 19:40:00,10.548,9.301,83.465207
"1482",2024-05-28 19:50:00,10.657,9.247,83.191807
"1483",2024-05-28 20:00:00,10.485,9.284,83.19016
"1484",2024-05-28 20:10:00,10.312,9.314,83.12174
"1485",2024-05-28 20:20:00,10.394,9.281,82.986476
"1487",2024-05-28 20:40:00,10.856,9.276,83.839798
"1488",2024-05-28 20:50:00,10.91,9.231,83.537672
"1489",2024-05-28 21:00:00,11.018,9.255,83.9647
"1490",2024-05-28 21:10:00,11.27,9.262,84.518659
"1491",2024-05-28 21:20:00,11.601,9.205,84.639734
"1492",2024-05-28 21:30:00,11.673,9.192,84.659627
"1493",2024-05-28 21:40:00,11.753,9.213,85.008374
"1494",2024-05-28 21:50:00,12.038,9.196,85.404385
"1495",2024-05-28 22:00:00,11.673,9.094,83.757033
"1496",2024-05-28 22:10:00,11.377,9.145,83.656808
"1497",2024-05-28 22:20:00,11.18,9.205,83.824358
"1498",2024-05-28 22:30:00,10.937,9.225,83.535652
"1499",2024-05-28 22:40:00,11.063,9.247,83.979512
"1500",2024-05-28 22:50:00,11.117,9.201,83.666124
"1501",2024-05-28 23:00:00,10.964,9.214,83.488265
"1502",2024-05-28 23:10:00,10.82,9.218,83.245955
"1503",2024-05-28 23:20:00,10.738,9.217,83.078415
"1504",2024-05-28 23:30:00,10.702,9.225,83.080897
"1505",2024-05-28 23:40:00,10.702,9.222,83.053879
"1506",2024-05-28 23:50:00,10.666,9.223,82.993286
"1507",2024-05-29,10.666,9.219,82.957292
"1508",2024-05-29 00:10:00,10.639,9.21,82.824188
"1509",2024-05-29 00:20:00,10.602,9.21,82.752782
"1510",2024-05-29 00:30:00,10.557,9.216,82.719809
"1511",2024-05-29 00:40:00,10.53,9.213,82.640779
"1512",2024-05-29 00:50:00,10.457,9.214,82.508901
"1513",2024-05-29 01:00:00,10.385,9.211,82.343219
"1514",2024-05-29 01:10:00,10.275,9.226,82.264991
"1515",2024-05-29 01:20:00,10.221,9.238,82.267671
"1516",2024-05-29 01:30:00,10.193,9.227,82.115697
"1517",2024-05-29 01:40:00,10.157,9.236,82.126289
"1518",2024-05-29 01:50:00,10.102,9.235,82.01125
"1519",2024-05-29 02:00:00,10.139,9.227,82.011549
"1520",2024-05-29 02:10:00,10.148,9.229,82.046685
"1521",2024-05-29 02:20:00,10.139,9.232,82.05599
"1522",2024-05-29 02:30:00,10.047,9.242,81.967218
"1523",2024-05-29 02:40:00,10.038,9.225,81.799102
"1524",2024-05-29 02:50:00,10.047,9.225,81.816445
"1525",2024-05-29 03:00:00,10.029,9.237,81.888144
"1526",2024-05-29 03:10:00,9.993,9.217,81.641542
"1527",2024-05-29 03:20:00,9.938,9.252,81.845316
"1528",2024-05-29 03:30:00,9.965,9.242,81.80895
"1529",2024-05-29 03:40:00,9.938,9.248,81.809931
"1530",2024-05-29 03:50:00,9.883,9.253,81.747938
"1531",2024-05-29 04:00:00,9.837,9.243,81.570869
"1532",2024-05-29 04:10:00,9.819,9.254,81.633194
"1533",2024-05-29 04:20:00,9.983,9.216,81.613439
"1534",2024-05-29 04:30:00,9.993,9.214,81.614969
"1535",2024-05-29 04:40:00,9.947,9.222,81.597256
"1536",2024-05-29 04:50:00,9.965,9.228,81.685024
"1537",2024-05-29 05:00:00,9.929,9.237,81.695268
"1538",2024-05-29 05:10:00,9.983,9.201,81.480605
"1539",2024-05-29 05:20:00,9.965,9.227,81.676172
"1540",2024-05-29 05:30:00,9.929,9.221,81.553758
"1541",2024-05-29 05:40:00,9.91,9.223,81.534869
"1542",2024-05-29 05:50:00,9.901,9.218,81.473351
"1543",2024-05-29 06:00:00,9.919,9.209,81.428403
"1544",2024-05-29 06:10:00,9.938,9.215,81.518005
"1545",2024-05-29 06:20:00,9.929,9.216,81.509537
"1546",2024-05-29 06:30:00,9.993,9.202,81.508676
"1547",2024-05-29 06:40:00,10.011,9.203,81.552128
"1548",2024-05-29 06:50:00,9.965,9.214,81.561098
"1549",2024-05-29 07:00:00,10.011,9.194,81.472375
"1550",2024-05-29 07:10:00,10.002,9.199,81.499392
"1551",2024-05-29 07:20:00,10.011,9.204,81.560989
"1552",2024-05-29 07:30:00,10.038,9.194,81.524222
"1553",2024-05-29 07:40:00,10.047,9.199,81.585851
"1554",2024-05-29 07:50:00,10.057,9.198,81.596196
