"","datetime","temp","do","do_sat","lux","par_est"
"93",2024-05-22 00:40:00,5.933,9.23,74.025884,0,0
"94",2024-05-22 00:50:00,5.913,9.237,74.044413,0,0
"95",2024-05-22 01:00:00,5.874,9.237,73.971085,0,0
"96",2024-05-22 01:10:00,5.893,9.233,73.974759,0,0
"97",2024-05-22 01:20:00,5.884,9.237,73.989885,0,0
"98",2024-05-22 01:30:00,5.864,9.236,73.94428,0,0
"99",2024-05-22 01:40:00,5.893,9.229,73.942711,0,0
"100",2024-05-22 01:50:00,5.854,9.236,73.925484,0,0
"101",2024-05-22 02:00:00,5.854,9.229,73.869456,0,0
"102",2024-05-22 02:10:00,5.834,9.229,73.831897,0,0
"103",2024-05-22 02:20:00,5.834,9.223,73.783897,0,0
"104",2024-05-22 02:30:00,5.805,9.237,73.841399,0,0
"105",2024-05-22 02:40:00,5.825,9.232,73.838992,0,0
"106",2024-05-22 02:50:00,5.844,9.228,73.842674,0,0
"107",2024-05-22 03:00:00,5.825,9.232,73.838992,0,0
"108",2024-05-22 03:10:00,5.775,9.239,73.801009,0,0
"109",2024-05-22 03:20:00,5.795,9.224,73.718712,0,0
"110",2024-05-22 03:30:00,5.756,9.222,73.629579,0,0
"111",2024-05-22 03:40:00,5.746,9.237,73.730557,0,0
"112",2024-05-22 03:50:00,5.805,9.227,73.761458,0,0
"113",2024-05-22 04:00:00,5.805,9.226,73.753464,0,0
"114",2024-05-22 04:10:00,5.775,9.222,73.665213,0,0
"115",2024-05-22 04:20:00,5.864,9.222,73.832195,0,0
"116",2024-05-22 04:30:00,5.844,9.228,73.842674,0,0
"117",2024-05-22 04:40:00,5.834,9.229,73.831897,0,0
"118",2024-05-22 04:50:00,5.913,9.232,74.004333,0,0
"119",2024-05-22 05:00:00,5.962,9.224,74.032234,0,0
"120",2024-05-22 05:10:00,5.962,9.23,74.08039,0,0
"121",2024-05-22 05:20:00,5.982,9.234,74.150107,0,0
"122",2024-05-22 05:30:00,5.991,9.234,74.167034,0,0
"123",2024-05-22 05:40:00,6.031,9.227,74.185999,0,0
"124",2024-05-22 05:50:00,6.05,9.214,74.117149,2,0.037
"125",2024-05-22 06:00:00,6.011,9.22,74.09215,5,0.0925
"126",2024-05-22 06:10:00,6.021,9.231,74.199352,25,0.4625
"127",2024-05-22 06:20:00,6.031,9.233,74.234239,61,1.1285
"128",2024-05-22 06:30:00,6.031,9.227,74.185999,62,1.147
"129",2024-05-22 06:40:00,6.031,9.224,74.161878,67,1.2395
"130",2024-05-22 06:50:00,6.001,9.233,74.177809,65,1.2025
"131",2024-05-22 07:00:00,6.031,9.217,74.105598,69,1.2765
"132",2024-05-22 07:10:00,6.031,9.224,74.161878,81,1.4985
"133",2024-05-22 07:20:00,6.04,9.224,74.178793,109,2.0165
"134",2024-05-22 07:30:00,6.031,9.221,74.137758,136,2.516
"135",2024-05-22 07:40:00,6.031,9.219,74.121678,152,2.812
"136",2024-05-22 07:50:00,6.021,9.221,74.118971,144,2.664
"137",2024-05-22 08:00:00,6.021,9.231,74.199352,200,3.7
"138",2024-05-22 08:10:00,6.031,9.229,74.202079,272,5.032
"139",2024-05-22 08:20:00,6.021,9.24,74.271694,304,5.624
"140",2024-05-22 08:30:00,6.021,9.228,74.175238,240,4.44
"141",2024-05-22 08:50:00,6.011,9.233,74.196618,256,4.736
"142",2024-05-22 09:00:00,6.011,9.233,74.196618,240,4.44
"143",2024-05-22 09:30:00,6.001,9.242,74.250115,368,6.808
"144",2024-05-22 10:50:00,5.942,9.238,74.106975,576,10.656
"145",2024-05-22 11:30:00,5.903,9.241,74.057665,608,11.248
"146",2024-05-22 12:00:00,5.884,9.239,74.005906,480,8.88
"147",2024-05-22 12:50:00,5.716,9.246,73.745998,704,13.024
"148",2024-05-22 13:00:00,5.657,9.218,73.412126,304,5.624
"149",2024-05-22 13:10:00,5.608,9.216,73.304444,1024,18.944
"150",2024-05-22 13:20:00,5.578,9.205,73.160857,704,13.024
"151",2024-05-22 13:30:00,5.558,9.216,73.210851,1088,20.128
"152",2024-05-22 13:40:00,5.499,9.189,72.886292,1152,21.312
"153",2024-05-22 13:50:00,5.341,9.145,72.24415,896,16.576
"154",2024-05-22 14:00:00,5.311,9.151,72.235891,1024,18.944
"155",2024-05-22 14:10:00,5.291,9.154,72.222461,576,10.656
"156",2024-05-22 14:20:00,5.241,9.167,72.232142,672,12.432
"157",2024-05-22 14:30:00,5.221,9.159,72.131992,864,15.984
"158",2024-05-22 14:40:00,5.201,9.146,71.992556,496,9.176
"159",2024-05-22 14:50:00,5.162,9.147,71.928178,704,13.024
"160",2024-05-23 19:30:00,5.469,9.091,72.053609,128,2.368
"161",2024-05-23 19:40:00,5.578,9.159,72.795251,94,1.739
"162",2024-05-23 19:50:00,5.479,9.107,72.198905,83,1.5355
"163",2024-05-23 20:00:00,5.608,9.108,72.445408,81,1.4985
"164",2024-05-23 20:10:00,5.687,9.187,73.221256,53,0.9805
